N,E,R,time
50,100,20,38
50,100,20,31
50,100,20,30
50,100,20,27
50,100,20,36
50,100,20,35
50,100,20,43
50,100,20,33
50,100,20,22
50,100,20,34
50,100,20,69
50,100,20,43
50,100,20,40
50,100,20,52
50,100,20,27
50,100,20,28
50,100,20,37
50,100,20,39
50,100,20,29
50,100,20,24
50,100,20,30
50,100,20,39
50,100,20,25
50,100,20,36
50,100,20,25
50,100,20,31
50,100,20,58
50,100,20,48
50,100,20,29
50,100,20,32
50,100,20,35
50,100,20,23
50,100,20,32
50,100,20,33
50,100,20,65
50,100,20,32
50,100,20,28
50,100,20,31
50,100,20,27
50,100,20,25
50,100,20,23
50,100,20,32
50,100,20,36
50,100,20,35
50,100,20,27
50,100,20,31
50,100,20,17
50,100,20,34
50,100,20,52
50,100,20,23
50,100,20,27
50,100,20,45
50,100,20,37
50,100,20,31
50,100,20,42
50,100,20,34
50,100,20,23
50,100,20,33
50,100,20,44
50,100,20,38
50,100,20,49
50,100,20,54
50,100,20,61
50,100,20,44
50,100,20,37
50,100,20,40
50,100,20,24
50,100,20,33
50,100,20,45
50,100,20,45
50,100,20,49
50,100,20,39
50,100,20,28
50,100,20,39
50,100,20,39
50,100,20,46
50,100,20,29
50,100,20,74
50,100,20,25
50,100,20,44
50,100,20,52
50,100,20,30
50,100,20,20
50,100,20,32
50,100,20,48
50,100,20,48
50,100,20,34
50,100,20,37
50,100,20,30
50,100,20,33
50,100,20,29
50,100,20,49
50,100,20,36
50,100,20,23
50,100,20,33
50,100,20,27
50,100,20,33
50,100,20,38
50,100,20,65
50,100,20,39
50,100,20,58
50,100,20,29
50,100,20,33
50,100,20,36
50,100,20,34
50,100,20,32
50,100,20,28
50,100,20,42
50,100,20,32
50,100,20,45
50,100,20,36
50,100,20,32
50,100,20,35
50,100,20,43
50,100,20,33
50,100,20,36
50,100,20,32
50,100,20,26
50,100,20,49
50,100,20,30
50,100,20,39
50,100,20,35
50,100,20,30
50,100,20,37
50,100,20,34
50,100,20,43
50,100,20,30
50,100,20,28
50,100,20,38
50,100,20,32
50,100,20,27
50,100,20,36
50,100,20,32
50,100,20,31
50,100,20,21
50,100,20,44
50,100,20,28
50,100,20,44
50,100,20,31
50,100,20,26
50,100,20,37
50,100,20,56
50,100,20,29
50,100,20,42
50,100,20,34
50,100,20,33
50,100,20,24
50,100,20,27
50,100,20,40
50,100,20,35
50,100,20,23
50,100,20,37
50,100,20,39
50,100,20,33
50,100,20,44
50,100,20,23
50,100,20,33
50,100,20,40
50,100,20,50
50,100,20,52
50,100,20,23
50,100,20,27
50,100,20,43
50,100,20,35
50,100,20,30
50,100,20,44
50,100,20,25
50,100,20,46
50,100,20,50
50,100,20,54
50,100,20,25
50,100,20,27
50,100,20,48
50,100,20,34
50,100,20,37
50,100,20,26
50,100,20,46
50,100,20,45
50,100,20,53
50,100,20,33
50,100,20,58
50,100,20,23
50,100,20,27
50,100,20,35
50,100,20,28
50,100,20,36
50,100,20,20
50,100,20,36
50,100,20,20
50,100,20,37
50,100,20,30
50,100,20,34
50,100,20,23
50,100,20,35
50,100,20,34
50,100,20,29
50,100,20,24
50,100,20,31
50,100,20,32
50,100,20,32
50,100,20,40
50,100,20,22
50,100,20,25
50,100,20,39
50,100,20,37
50,100,20,53
50,100,20,28
50,100,20,36
50,100,20,41
50,100,20,69
50,100,20,27
50,100,20,32
50,100,20,36
50,100,20,27
50,100,20,48
50,100,20,36
50,100,20,23
50,100,20,33
50,100,20,32
50,100,20,42
50,100,20,23
50,100,20,31
50,100,20,26
50,100,20,22
50,100,20,28
50,100,20,42
50,100,20,46
50,100,20,39
50,100,20,53
50,100,20,42
50,100,20,53
50,100,20,21
50,100,20,33
50,100,20,36
50,100,20,44
50,100,20,44
50,100,20,40
50,100,20,46
50,100,20,32
50,100,20,49
50,100,20,31
50,100,20,38
50,100,20,44
50,100,20,38
50,100,20,36
50,100,20,36
50,100,20,30
50,100,20,27
50,100,20,39
50,100,20,21
50,100,20,31
50,100,20,26
50,100,20,39
50,100,20,35
50,100,20,28
75,100,20,19
75,100,20,29
75,100,20,34
75,100,20,19
75,100,20,28
75,100,20,22
75,100,20,20
75,100,20,17
75,100,20,22
75,100,20,33
75,100,20,22
75,100,20,24
75,100,20,30
75,100,20,20
75,100,20,22
75,100,20,18
75,100,20,20
75,100,20,29
75,100,20,30
75,100,20,34
75,100,20,19
75,100,20,26
75,100,20,24
75,100,20,26
75,100,20,18
75,100,20,20
75,100,20,25
75,100,20,30
75,100,20,30
75,100,20,33
75,100,20,27
75,100,20,23
75,100,20,24
75,100,20,31
75,100,20,15
75,100,20,30
75,100,20,25
75,100,20,22
75,100,20,27
75,100,20,31
75,100,20,24
75,100,20,23
75,100,20,23
75,100,20,31
75,100,20,31
75,100,20,29
75,100,20,36
75,100,20,34
75,100,20,30
75,100,20,31
75,100,20,26
75,100,20,32
75,100,20,37
75,100,20,26
75,100,20,28
75,100,20,26
75,100,20,24
75,100,20,29
75,100,20,30
75,100,20,25
75,100,20,54
75,100,20,33
75,100,20,34
75,100,20,22
75,100,20,23
75,100,20,30
75,100,20,21
75,100,20,16
75,100,20,32
75,100,20,27
75,100,20,18
75,100,20,25
75,100,20,16
75,100,20,34
75,100,20,17
75,100,20,17
75,100,20,38
75,100,20,17
75,100,20,20
75,100,20,34
75,100,20,25
75,100,20,30
75,100,20,24
75,100,20,19
75,100,20,27
75,100,20,18
75,100,20,27
75,100,20,25
75,100,20,31
75,100,20,33
75,100,20,33
75,100,20,32
75,100,20,23
75,100,20,30
75,100,20,34
75,100,20,25
75,100,20,30
75,100,20,31
75,100,20,23
75,100,20,24
75,100,20,21
75,100,20,26
75,100,20,21
75,100,20,15
75,100,20,34
75,100,20,23
75,100,20,24
75,100,20,25
75,100,20,43
75,100,20,27
75,100,20,23
75,100,20,31
75,100,20,24
75,100,20,16
75,100,20,29
75,100,20,19
75,100,20,24
75,100,20,22
75,100,20,24
75,100,20,21
75,100,20,29
75,100,20,27
75,100,20,23
75,100,20,25
75,100,20,21
75,100,20,26
75,100,20,26
75,100,20,36
75,100,20,22
75,100,20,32
75,100,20,19
75,100,20,23
75,100,20,28
75,100,20,46
75,100,20,20
75,100,20,26
75,100,20,25
75,100,20,20
75,100,20,20
75,100,20,31
75,100,20,22
75,100,20,27
75,100,20,20
75,100,20,36
75,100,20,32
75,100,20,25
75,100,20,23
75,100,20,27
75,100,20,25
75,100,20,32
75,100,20,32
75,100,20,30
75,100,20,28
75,100,20,34
75,100,20,25
75,100,20,18
75,100,20,27
75,100,20,32
75,100,20,27
75,100,20,24
75,100,20,22
75,100,20,19
75,100,20,31
75,100,20,43
75,100,20,50
75,100,20,26
75,100,20,37
75,100,20,23
75,100,20,31
75,100,20,25
75,100,20,21
75,100,20,17
75,100,20,33
75,100,20,27
75,100,20,23
75,100,20,21
75,100,20,33
75,100,20,33
75,100,20,18
75,100,20,28
75,100,20,27
75,100,20,31
75,100,20,28
75,100,20,20
75,100,20,21
75,100,20,32
75,100,20,31
75,100,20,34
75,100,20,24
75,100,20,25
75,100,20,22
75,100,20,38
75,100,20,30
75,100,20,26
75,100,20,24
75,100,20,22
75,100,20,34
75,100,20,33
75,100,20,20
75,100,20,31
75,100,20,21
75,100,20,28
75,100,20,20
75,100,20,32
75,100,20,18
75,100,20,32
75,100,20,39
75,100,20,28
75,100,20,22
75,100,20,22
75,100,20,29
75,100,20,24
75,100,20,31
75,100,20,24
75,100,20,26
75,100,20,31
75,100,20,25
75,100,20,19
75,100,20,29
75,100,20,30
75,100,20,25
75,100,20,33
75,100,20,28
75,100,20,33
75,100,20,24
75,100,20,22
75,100,20,28
75,100,20,28
75,100,20,28
75,100,20,24
75,100,20,27
75,100,20,27
75,100,20,26
75,100,20,26
75,100,20,25
75,100,20,27
75,100,20,28
75,100,20,25
75,100,20,24
75,100,20,44
75,100,20,19
75,100,20,21
75,100,20,31
75,100,20,24
75,100,20,23
75,100,20,20
75,100,20,23
75,100,20,34
75,100,20,26
75,100,20,21
75,100,20,27
75,100,20,24
75,100,20,20
75,100,20,28
75,100,20,24
75,100,20,25
75,100,20,21
75,100,20,25
75,100,20,27
75,100,20,29
75,100,20,27
75,100,20,34
75,100,20,25
75,100,20,19
75,100,20,12
75,100,20,25
75,100,20,24
75,100,20,31
75,100,20,23
75,100,20,25
75,100,20,25
75,100,20,27
75,100,20,23
75,100,20,29
75,100,20,31
75,100,20,25
75,100,20,26
75,100,20,30
75,100,20,23
75,100,20,20
75,100,20,25
75,100,20,18
75,100,20,25
75,100,20,34
75,100,20,20
75,100,20,26
75,100,20,29
75,100,20,18
75,100,20,38
75,100,20,26
75,100,20,24
75,100,20,26
75,100,20,25
75,100,20,28
75,100,20,50
75,100,20,33
75,100,20,23
75,100,20,37
75,100,20,27
75,100,20,19
75,100,20,60
75,100,20,33
75,100,20,17
75,100,20,26
75,100,20,15
75,100,20,22
75,100,20,25
75,100,20,25
75,100,20,21
75,100,20,30
75,100,20,26
75,100,20,47
75,100,20,28
75,100,20,27
75,100,20,21
75,100,20,38
75,100,20,26
75,100,20,39
75,100,20,21
75,100,20,26
75,100,20,32
75,100,20,26
75,100,20,21
75,100,20,36
75,100,20,22
75,100,20,31
75,100,20,19
75,100,20,17
75,100,20,20
75,100,20,19
75,100,20,35
75,100,20,30
75,100,20,31
75,100,20,30
75,100,20,26
75,100,20,24
75,100,20,27
75,100,20,14
75,100,20,24
75,100,20,47
75,100,20,23
75,100,20,26
75,100,20,19
75,100,20,23
75,100,20,26
75,100,20,15
75,100,20,25
75,100,20,32
75,100,20,19
75,100,20,29
75,100,20,29
75,100,20,32
75,100,20,22
75,100,20,23
75,100,20,33
75,100,20,32
75,100,20,22
75,100,20,24
75,100,20,28
75,100,20,25
75,100,20,29
75,100,20,26
75,100,20,20
75,100,20,33
75,100,20,26
75,100,20,25
75,100,20,25
75,100,20,30
75,100,20,19
75,100,20,39
75,100,20,38
75,100,20,28
75,100,20,23
75,100,20,22
75,100,20,26
75,100,20,21
75,100,20,17
75,100,20,25
75,100,20,38
75,100,20,21
75,100,20,27
75,100,20,29
75,100,20,20
75,100,20,24
75,100,20,18
75,100,20,32
75,100,20,45
75,100,20,23
75,100,20,20
75,100,20,31
75,100,20,25
75,100,20,34
75,100,20,23
75,100,20,19
75,100,20,36
75,100,20,23
75,100,20,24
75,100,20,18
75,100,20,33
75,100,20,30
75,100,20,27
75,100,20,15
75,100,20,31
75,100,20,36
75,100,20,22
75,100,20,23
75,100,20,32
75,100,20,25
75,100,20,26
75,100,20,28
75,100,20,24
75,100,20,28
75,100,20,23
75,100,20,22
75,100,20,23
75,100,20,16
75,100,20,36
75,100,20,21
75,100,20,35
75,100,20,24
75,100,20,21
75,100,20,23
75,100,20,23
75,100,20,21
75,100,20,29
75,100,20,19
75,100,20,34
75,100,20,22
75,100,20,33
75,100,20,21
75,100,20,24
75,100,20,25
75,100,20,25
75,100,20,29
75,100,20,27
75,100,20,20
75,100,20,19
75,100,20,25
75,100,20,24
75,100,20,29
75,100,20,19
75,100,20,18
75,100,20,18
75,100,20,25
75,100,20,35
75,100,20,23
75,100,20,23
75,100,20,32
75,100,20,28
75,100,20,21
75,100,20,30
75,100,20,20
75,100,20,28
75,100,20,22
75,100,20,20
75,100,20,20
75,100,20,19
75,100,20,25
75,100,20,27
75,100,20,28
75,100,20,17
75,100,20,28
75,100,20,45
75,100,20,24
75,100,20,35
75,100,20,25
75,100,20,27
75,100,20,30
75,100,20,21
75,100,20,20
75,100,20,30
75,100,20,36
75,100,20,30
75,100,20,22
75,100,20,20
75,100,20,21
75,100,20,33
75,100,20,29
75,100,20,34
75,100,20,25
75,100,20,37
75,100,20,22
75,100,20,29
75,100,20,20
75,100,20,21
75,100,20,25
75,100,20,19
75,100,20,31
75,100,20,25
75,100,20,32
75,100,20,21
75,100,20,29
75,100,20,18
75,100,20,38
75,100,20,30
75,100,20,21
75,100,20,22
75,100,20,19
75,100,20,28
75,100,20,23
75,100,20,26
75,100,20,23
75,100,20,23
75,100,20,20
75,100,20,18
75,100,20,38
75,100,20,28
75,100,20,29
75,100,20,23
75,100,20,25
75,100,20,21
75,100,20,43
75,100,20,18
75,100,20,28
75,100,20,29
75,100,20,26
75,100,20,27
75,100,20,18
75,100,20,39
75,100,20,25
75,100,20,24
75,100,20,19
75,100,20,18
75,100,20,29
75,100,20,24
75,100,20,27
75,100,20,23
75,100,20,32
75,100,20,21
75,100,20,25
75,100,20,24
75,100,20,30
75,100,20,37
75,100,20,28
75,100,20,40
75,100,20,21
75,100,20,27
75,100,20,28
75,100,20,19
75,100,20,21
75,100,20,22
75,100,20,21
75,100,20,26
75,100,20,25
75,100,20,26
75,100,20,31
75,100,20,26
75,100,20,36
75,100,20,27
75,100,20,21
75,100,20,26
75,100,20,52
75,100,20,25
75,100,20,23
75,100,20,28
75,100,20,33
75,100,20,25
75,100,20,20
75,100,20,30
75,100,20,30
75,100,20,22
75,100,20,22
75,100,20,26
75,100,20,20
75,100,20,20
75,100,20,21
75,100,20,24
75,100,20,27
75,100,20,21
75,100,20,28
75,100,20,31
75,100,20,25
75,100,20,31
75,100,20,22
75,100,20,32
75,100,20,24
75,100,20,28
75,100,20,24
75,100,20,43
75,100,20,29
75,100,20,24
75,100,20,25
75,100,20,32
75,100,20,23
75,100,20,24
75,100,20,35
75,100,20,28
75,100,20,33
75,100,20,22
75,100,20,20
75,100,20,22
75,100,20,25
75,100,20,32
75,100,20,29
75,100,20,31
75,100,20,27
75,100,20,36
75,100,20,35
75,100,20,19
75,100,20,35
75,100,20,35
75,100,20,31
75,100,20,19
75,100,20,33
75,100,20,26
75,100,20,23
75,100,20,28
75,100,20,25
75,100,20,21
75,100,20,28
75,100,20,31
75,100,20,31
75,100,20,27
75,100,20,28
75,100,20,24
75,100,20,22
75,100,20,26
75,100,20,22
75,100,20,27
75,100,20,28
75,100,20,18
75,100,20,23
75,100,20,25
75,100,20,25
75,100,20,23
75,100,20,27
75,100,20,26
75,100,20,28
75,100,20,41
75,100,20,29
75,100,20,41
75,100,20,32
75,100,20,29
75,100,20,18
75,100,20,19
75,100,20,27
75,100,20,43
75,100,20,20
75,100,20,23
75,100,20,20
75,100,20,30
75,100,20,36
75,100,20,33
75,100,20,28
75,100,20,33
75,100,20,29
75,100,20,29
75,100,20,27
75,100,20,20
75,100,20,23
75,100,20,29
75,100,20,24
75,100,20,27
75,100,20,24
75,100,20,16
75,100,20,26
75,100,20,17
75,100,20,27
75,100,20,25
75,100,20,14
75,100,20,30
75,100,20,20
75,100,20,22
75,100,20,24
75,100,20,37
75,100,20,20
75,100,20,33
75,100,20,19
75,100,20,20
75,100,20,25
75,100,20,28
75,100,20,28
75,100,20,25
75,100,20,28
75,100,20,27
75,100,20,31
75,100,20,29
75,100,20,36
75,100,20,23
75,100,20,28
75,100,20,21
75,100,20,27
75,100,20,25
75,100,20,19
75,100,20,29
75,100,20,31
75,100,20,20
75,100,20,34
75,100,20,29
75,100,20,24
75,100,20,33
75,100,20,22
75,100,20,21
75,100,20,19
75,100,20,35
75,100,20,27
75,100,20,29
75,100,20,19
75,100,20,31
75,100,20,27
75,100,20,26
75,100,20,24
75,100,20,25
75,100,20,40
75,100,20,30
75,100,20,19
75,100,20,26
75,100,20,22
75,100,20,24
75,100,20,37
75,100,20,28
75,100,20,19
75,100,20,28
75,100,20,24
75,100,20,25
75,100,20,25
75,100,20,17
75,100,20,35
75,100,20,19
75,100,20,19
75,100,20,29
75,100,20,28
75,100,20,30
75,100,20,37
75,100,20,29
75,100,20,33
75,100,20,25
75,100,20,19
75,100,20,17
75,100,20,22
75,100,20,23
75,100,20,19
75,100,20,28
75,100,20,24
75,100,20,27
75,100,20,21
75,100,20,30
75,100,20,31
75,100,20,22
75,100,20,23
75,100,20,36
75,100,20,43
75,100,20,22
75,100,20,25
75,100,20,24
75,100,20,29
75,100,20,21
75,100,20,28
75,100,20,17
75,100,20,24
75,100,20,32
75,100,20,25
75,100,20,28
75,100,20,24
75,100,20,27
75,100,20,25
75,100,20,32
75,100,20,18
75,100,20,21
75,100,20,19
75,100,20,20
75,100,20,23
75,100,20,19
75,100,20,35
75,100,20,37
75,100,20,33
75,100,20,20
75,100,20,20
75,100,20,27
75,100,20,29
75,100,20,23
75,100,20,38
75,100,20,27
75,100,20,21
75,100,20,37
75,100,20,26
75,100,20,33
75,100,20,35
75,100,20,33
75,100,20,33
75,100,20,30
75,100,20,26
75,100,20,23
75,100,20,25
75,100,20,33
75,100,20,20
75,100,20,30
75,100,20,30
75,100,20,27
75,100,20,20
75,100,20,43
75,100,20,22
75,100,20,16
75,100,20,21
75,100,20,27
75,100,20,24
75,100,20,26
75,100,20,24
75,100,20,26
75,100,20,24
75,100,20,30
75,100,20,26
75,100,20,29
75,100,20,26
75,100,20,18
75,100,20,23
75,100,20,17
75,100,20,26
75,100,20,32
75,100,20,18
75,100,20,27
75,100,20,20
75,100,20,19
75,100,20,26
75,100,20,28
75,100,20,31
75,100,20,33
75,100,20,25
75,100,20,29
75,100,20,18
75,100,20,34
75,100,20,36
75,100,20,28
75,100,20,24
75,100,20,23
75,100,20,25
75,100,20,27
75,100,20,24
75,100,20,33
75,100,20,19
75,100,20,25
75,100,20,33
75,100,20,26
75,100,20,20
75,100,20,25
75,100,20,25
75,100,20,20
75,100,20,18
75,100,20,22
75,100,20,28
75,100,20,31
75,100,20,25
75,100,20,29
75,100,20,24
75,100,20,23
75,100,20,28
75,100,20,23
75,100,20,24
75,100,20,27
75,100,20,15
75,100,20,24
75,100,20,32
75,100,20,18
75,100,20,30
75,100,20,21
75,100,20,26
75,100,20,20
75,100,20,27
75,100,20,33
75,100,20,32
75,100,20,26
75,100,20,23
75,100,20,25
75,100,20,20
75,100,20,21
75,100,20,23
75,100,20,21
75,100,20,35
75,100,20,22
75,100,20,32
75,100,20,27
75,100,20,24
75,100,20,17
75,100,20,24
75,100,20,18
75,100,20,37
75,100,20,19
75,100,20,29
75,100,20,22
75,100,20,23
75,100,20,34
75,100,20,28
75,100,20,14
75,100,20,23
75,100,20,41
75,100,20,24
75,100,20,28
75,100,20,32
75,100,20,33
75,100,20,40
75,100,20,28
75,100,20,28
75,100,20,32
75,100,20,25
75,100,20,25
75,100,20,26
75,100,20,28
75,100,20,22
75,100,20,22
75,100,20,31
75,100,20,25
75,100,20,22
75,100,20,20
75,100,20,23
75,100,20,18
75,100,20,29
75,100,20,38
75,100,20,27
75,100,20,17
75,100,20,32
75,100,20,22
75,100,20,21
75,100,20,23
75,100,20,33
75,100,20,24
75,100,20,41
75,100,20,23
75,100,20,30
75,100,20,25
75,100,20,29
75,100,20,26
75,100,20,27
75,100,20,29
75,100,20,21
75,100,20,27
75,100,20,21
75,100,20,32
75,100,20,30
75,100,20,15
75,100,20,29
75,100,20,24
75,100,20,20
75,100,20,25
75,100,20,20
75,100,20,22
75,100,20,18
75,100,20,26
75,100,20,26
75,100,20,33
75,100,20,19
75,100,20,23
75,100,20,26
75,100,20,22
75,100,20,30
75,100,20,24
75,100,20,25
75,100,20,41
75,100,20,24
75,100,20,24
75,100,20,28
75,100,20,16
75,100,20,28
75,100,20,18
75,100,20,24
75,100,20,26
75,100,20,27
75,100,20,26
75,100,20,24
75,100,20,35
75,100,20,26
75,100,20,25
75,100,20,35
75,100,20,24
75,100,20,20
75,100,20,41
75,100,20,23
75,100,20,25
75,100,20,22
75,100,20,32
75,100,20,23
75,100,20,22
75,100,20,33
75,100,20,26
75,100,20,21
75,100,20,40
75,100,20,26
75,100,20,25
75,100,20,27
75,100,20,26
75,100,20,24
75,100,20,24
75,100,20,20
75,100,20,28
75,100,20,14
75,100,20,18
75,100,20,19
75,100,20,34
75,100,20,21
75,100,20,23
75,100,20,25
75,100,20,27
75,100,20,31
75,100,20,30
75,100,20,30
75,100,20,26
75,100,20,38
75,100,20,17
75,100,20,30
75,100,20,30
75,100,20,21
100,100,20,29
100,100,20,24
100,100,20,21
100,100,20,18
100,100,20,25
100,100,20,25
100,100,20,25
100,100,20,18
100,100,20,17
100,100,20,17
100,100,20,21
100,100,20,21
100,100,20,21
100,100,20,31
100,100,20,17
100,100,20,19
100,100,20,18
100,100,20,25
100,100,20,19
100,100,20,22
100,100,20,23
100,100,20,18
100,100,20,20
100,100,20,21
100,100,20,19
100,100,20,15
100,100,20,20
100,100,20,21
100,100,20,21
100,100,20,20
100,100,20,20
100,100,20,16
100,100,20,26
100,100,20,21
100,100,20,31
100,100,20,32
100,100,20,21
100,100,20,17
100,100,20,17
100,100,20,21
100,100,20,21
100,100,20,21
100,100,20,20
100,100,20,21
100,100,20,22
100,100,20,21
100,100,20,23
100,100,20,24
100,100,20,21
100,100,20,15
100,100,20,25
100,100,20,19
100,100,20,21
100,100,20,18
100,100,20,15
100,100,20,20
100,100,20,17
100,100,20,32
100,100,20,27
100,100,20,23
100,100,20,28
100,100,20,13
100,100,20,18
100,100,20,14
100,100,20,20
100,100,20,27
100,100,20,23
100,100,20,19
100,100,20,16
100,100,20,22
100,100,20,24
100,100,20,18
100,100,20,23
100,100,20,22
100,100,20,19
100,100,20,19
100,100,20,25
100,100,20,31
100,100,20,17
100,100,20,26
100,100,20,20
100,100,20,24
100,100,20,27
100,100,20,25
100,100,20,21
100,100,20,23
100,100,20,18
100,100,20,32
100,100,20,25
100,100,20,26
100,100,20,20
100,100,20,29
100,100,20,19
100,100,20,14
100,100,20,29
100,100,20,18
100,100,20,26
100,100,20,25
100,100,20,17
100,100,20,28
100,100,20,21
100,100,20,15
100,100,20,23
100,100,20,30
100,100,20,19
100,100,20,30
100,100,20,28
100,100,20,22
100,100,20,18
100,100,20,19
100,100,20,29
100,100,20,17
100,100,20,21
100,100,20,20
100,100,20,16
100,100,20,31
100,100,20,24
100,100,20,23
100,100,20,19
100,100,20,29
100,100,20,16
100,100,20,17
100,100,20,23
100,100,20,17
100,100,20,23
100,100,20,19
100,100,20,24
100,100,20,22
100,100,20,28
100,100,20,17
100,100,20,15
100,100,20,27
100,100,20,17
100,100,20,19
100,100,20,15
100,100,20,16
100,100,20,28
100,100,20,14
100,100,20,24
100,100,20,14
100,100,20,18
100,100,20,21
100,100,20,19
100,100,20,19
100,100,20,20
100,100,20,27
100,100,20,22
100,100,20,18
100,100,20,30
100,100,20,22
100,100,20,19
100,100,20,16
100,100,20,26
100,100,20,24
100,100,20,23
100,100,20,29
100,100,20,16
100,100,20,18
100,100,20,17
100,100,20,31
100,100,20,11
100,100,20,24
100,100,20,16
100,100,20,35
100,100,20,26
100,100,20,21
100,100,20,18
100,100,20,11
100,100,20,23
100,100,20,19
100,100,20,21
100,100,20,17
100,100,20,23
100,100,20,22
100,100,20,15
100,100,20,20
100,100,20,23
100,100,20,18
100,100,20,16
100,100,20,23
100,100,20,19
100,100,20,16
100,100,20,17
100,100,20,18
100,100,20,22
100,100,20,19
100,100,20,25
100,100,20,23
100,100,20,23
100,100,20,23
100,100,20,29
100,100,20,27
100,100,20,20
100,100,20,22
100,100,20,28
100,100,20,30
100,100,20,26
100,100,20,16
100,100,20,21
100,100,20,16
100,100,20,23
100,100,20,20
100,100,20,16
100,100,20,28
100,100,20,23
100,100,20,17
100,100,20,19
100,100,20,23
100,100,20,18
100,100,20,17
100,100,20,21
100,100,20,20
100,100,20,24
100,100,20,20
100,100,20,18
100,100,20,21
100,100,20,21
100,100,20,18
100,100,20,19
100,100,20,24
100,100,20,26
100,100,20,20
100,100,20,23
100,100,20,16
100,100,20,25
100,100,20,18
100,100,20,12
100,100,20,18
100,100,20,28
100,100,20,21
100,100,20,16
100,100,20,22
100,100,20,26
100,100,20,14
100,100,20,24
100,100,20,18
100,100,20,23
100,100,20,18
100,100,20,26
100,100,20,15
100,100,20,22
100,100,20,25
100,100,20,16
100,100,20,21
100,100,20,22
100,100,20,14
100,100,20,19
100,100,20,22
100,100,20,31
100,100,20,18
100,100,20,25
100,100,20,23
100,100,20,22
100,100,20,19
100,100,20,22
100,100,20,21
100,100,20,18
100,100,20,21
100,100,20,18
100,100,20,14
100,100,20,24
100,100,20,30
100,100,20,19
100,100,20,16
100,100,20,20
100,100,20,15
100,100,20,17
100,100,20,25
100,100,20,14
100,100,20,23
100,100,20,18
100,100,20,18
100,100,20,19
100,100,20,30
100,100,20,21
100,100,20,15
100,100,20,24
100,100,20,17
100,100,20,21
100,100,20,24
100,100,20,18
100,100,20,22
100,100,20,21
100,100,20,16
100,100,20,24
100,100,20,26
100,100,20,35
100,100,20,24
100,100,20,24
100,100,20,19
100,100,20,18
100,100,20,24
100,100,20,20
100,100,20,15
100,100,20,22
100,100,20,17
100,100,20,18
100,100,20,23
100,100,20,19
100,100,20,30
100,100,20,16
100,100,20,17
100,100,20,18
100,100,20,15
100,100,20,25
100,100,20,30
100,100,20,22
100,100,20,18
100,100,20,18
100,100,20,21
100,100,20,14
100,100,20,16
100,100,20,19
100,100,20,18
100,100,20,19
100,100,20,18
100,100,20,16
100,100,20,17
100,100,20,20
100,100,20,16
100,100,20,26
100,100,20,21
100,100,20,23
100,100,20,22
100,100,20,36
100,100,20,25
100,100,20,19
100,100,20,22
100,100,20,21
100,100,20,20
100,100,20,26
100,100,20,14
100,100,20,32
100,100,20,19
100,100,20,24
100,100,20,31
100,100,20,28
100,100,20,24
100,100,20,29
100,100,20,18
100,100,20,17
100,100,20,30
100,100,20,27
100,100,20,17
100,100,20,21
100,100,20,19
100,100,20,16
100,100,20,20
100,100,20,22
100,100,20,19
100,100,20,23
100,100,20,22
100,100,20,25
100,100,20,30
100,100,20,26
100,100,20,23
100,100,20,16
100,100,20,25
100,100,20,26
100,100,20,28
100,100,20,35
100,100,20,17
100,100,20,15
100,100,20,25
100,100,20,15
100,100,20,20
100,100,20,29
100,100,20,20
100,100,20,30
100,100,20,29
100,100,20,20
100,100,20,20
100,100,20,18
100,100,20,23
100,100,20,25
100,100,20,21
100,100,20,17
100,100,20,20
100,100,20,24
100,100,20,27
100,100,20,20
100,100,20,19
100,100,20,33
100,100,20,21
100,100,20,33
100,100,20,22
100,100,20,20
100,100,20,18
100,100,20,20
100,100,20,23
100,100,20,23
100,100,20,17
100,100,20,23
100,100,20,30
100,100,20,18
100,100,20,24
100,100,20,21
100,100,20,17
100,100,20,24
100,100,20,17
100,100,20,24
100,100,20,18
100,100,20,32
100,100,20,20
100,100,20,29
100,100,20,22
100,100,20,20
100,100,20,29
100,100,20,22
100,100,20,23
100,100,20,25
100,100,20,16
100,100,20,15
100,100,20,17
100,100,20,24
100,100,20,30
100,100,20,18
100,100,20,17
100,100,20,22
100,100,20,21
100,100,20,19
100,100,20,22
100,100,20,13
100,100,20,15
100,100,20,19
100,100,20,29
100,100,20,15
